,yl,xl,method
744,198630,80,DQL
745,198730,80,DQL
746,198630,80,DQL
747,198630,80,DQL
748,198650,80,DQL
749,198650,80,DQL
750,198650,80,DQL
751,198650,80,DQL
752,198650,80,DQL
753,198630,80,DQL
754,198650,80,DQL
755,198650,80,DQL
756,198650,80,DQL
757,198650,80,DQL
758,198650,80,DQL
759,198650,80,DQL
760,216060,80,DQL
761,250750,80,DQL
762,250750,80,DQL
763,233490,80,DQL
764,233490,80,DQL
765,250750,80,DQL
766,250750,80,DQL
767,250750,80,DQL
768,233330,80,DQL
769,233450,80,DQL
770,250750,80,DQL
771,250750,80,DQL
772,250750,80,DQL
773,250750,80,DQL
774,250750,80,DQL
775,210800,80,DQL
776,250750,80,DQL
777,250750,80,DQL
778,250750,80,DQL
779,250750,80,DQL
780,250690,80,DQL
781,250750,80,DQL
782,250750,80,DQL
783,250750,80,DQL
784,250750,80,DQL
785,250750,80,DQL
786,250750,80,DQL
787,250850,80,DQL
788,250750,80,DQL
789,250750,80,DQL
790,250850,80,DQL
791,250750,80,DQL
792,250750,80,DQL
793,158710,80,DQL
794,215950,80,DQL
795,193480,80,DQL
796,198740,80,DQL
797,198740,80,DQL
798,233450,80,DQL
799,198740,80,DQL
800,198740,90,DQL
801,198740,90,DQL
802,198740,90,DQL
803,198740,90,DQL
804,198710,90,DQL
805,198740,90,DQL
806,198740,90,DQL
807,238350,90,DQL
808,198740,90,DQL
809,198740,90,DQL
810,198740,90,DQL
811,198740,90,DQL
812,198740,90,DQL
813,198740,90,DQL
814,198740,90,DQL
815,218220,90,DQL
816,198740,90,DQL
817,198740,90,DQL
818,198740,90,DQL
819,198740,90,DQL
820,198740,90,DQL
821,198660,90,DQL
822,198740,90,DQL
823,198740,90,DQL
824,238350,90,DQL
825,198740,90,DQL
826,198740,90,DQL
827,198790,90,DQL
828,198740,90,DQL
829,198740,90,DQL
830,198740,90,DQL
831,198790,90,DQL
832,198740,90,DQL
833,238350,90,DQL
834,198740,90,DQL
