,yl,xl,method
609,183900,30.0,Supervisory
610,132700,30.0,Supervisory
611,62300,30.0,Supervisory
612,124200,30.0,Supervisory
613,171100,30.0,Supervisory
614,128400,30.0,Supervisory
615,72400,30.0,Supervisory
616,80600,30.0,Supervisory
617,112700,30.0,Supervisory
618,153300,30.0,Supervisory
619,152700,30.0,Supervisory
620,101200,30.0,Supervisory
621,160000,30.0,Supervisory
622,53000,30.0,Supervisory
623,112400,30.0,Supervisory
624,139700,30.0,Supervisory
625,148100,30.0,Supervisory
626,132000,30.0,Supervisory
627,192700,30.0,Supervisory
628,113900,30.0,Supervisory
629,100600,30.0,Supervisory
630,210600,30.0,Supervisory
631,-14900,30.0,Supervisory
632,43600,30.0,Supervisory
633,120000,30.0,Supervisory
634,60600,30.0,Supervisory
635,101200,30.0,Supervisory
636,72400,30.0,Supervisory
637,74100,30.0,Supervisory
638,10000,30.0,Supervisory
639,172000,30.0,Supervisory
640,93000,30.0,Supervisory
641,193300,30.0,Supervisory
642,160600,30.0,Supervisory
643,50000,30.0,Supervisory
644,150700,30.0,Supervisory
645,120600,30.0,Supervisory
646,133200,30.0,Supervisory
647,111500,30.0,Supervisory
648,143500,30.0,Supervisory
649,152400,30.0,Supervisory
650,75800,30.0,Supervisory
651,102400,30.0,Supervisory
652,23800,30.0,Supervisory
653,182000,30.0,Supervisory
654,104200,30.0,Supervisory
655,159600,30.0,Supervisory
656,91600,30.0,Supervisory
657,125200,30.0,Supervisory
658,71600,30.0,Supervisory
659,76400,30.0,Supervisory
660,43200,30.0,Supervisory
661,148800,30.0,Supervisory
662,73600,30.0,Supervisory
663,50000,30.0,Supervisory
664,-10000,30.0,Supervisory
665,103400,30.0,Supervisory
666,60000,30.0,Supervisory
667,71400,30.0,Supervisory
668,83400,30.0,Supervisory
669,43600,30.0,Supervisory
670,1600,30.0,Supervisory
671,-5000,30.0,Supervisory
672,36000,30.0,Supervisory
673,72000,30.0,Supervisory
674,122600,30.0,Supervisory
675,52800,30.0,Supervisory
676,97000,30.0,Supervisory
677,192400,30.0,Supervisory
678,116400,30.0,Supervisory
679,3000,30.0,Supervisory
680,83800,30.0,Supervisory
681,190000,30.0,Supervisory
682,44000,30.0,Supervisory
683,134800,30.0,Supervisory
684,42800,30.0,Supervisory
685,-17400,30.0,Supervisory
686,102000,30.0,Supervisory
687,8000,30.0,Supervisory
688,111200,30.0,Supervisory
689,62000,30.0,Supervisory
690,42000,30.0,Supervisory
691,124600,30.0,Supervisory
692,125000,30.0,Supervisory
693,-37000,30.0,Supervisory
694,-56400,30.0,Supervisory
695,123000,30.0,Supervisory
696,84800,30.0,Supervisory
697,96200,30.0,Supervisory
698,104600,30.0,Supervisory
699,71400,30.0,Supervisory
700,109000,30.0,Supervisory
701,182000,30.0,Supervisory
702,163000,30.0,Supervisory
703,1000,30.0,Supervisory
704,-13000,30.0,Supervisory
705,-118000,30.0,Supervisory
706,41500,30.0,Supervisory
707,156000,30.0,Supervisory
708,11000,30.0,Supervisory
709,116000,30.0,Supervisory
710,53000,30.0,Supervisory
711,131500,30.0,Supervisory
712,-96000,30.0,Supervisory
713,62500,30.0,Supervisory
714,56000,30.0,Supervisory
715,61500,30.0,Supervisory
716,170500,30.0,Supervisory
717,56000,30.0,Supervisory
718,95500,30.0,Supervisory
719,64000,30.0,Supervisory
720,116500,30.0,Supervisory
721,84500,30.0,Supervisory
722,61500,30.0,Supervisory
723,88500,30.0,Supervisory
724,121000,30.0,Supervisory
725,12500,30.0,Supervisory
726,46500,30.0,Supervisory
727,31500,30.0,Supervisory
728,22000,30.0,Supervisory
729,49000,30.0,Supervisory
730,35000,30.0,Supervisory
731,46000,30.0,Supervisory
732,113000,30.0,Supervisory
733,136000,30.0,Supervisory
734,56000,30.0,Supervisory
735,78500,30.0,Supervisory
736,142000,30.0,Supervisory
737,91500,30.0,Supervisory
738,-7500,30.0,Supervisory
739,120000,30.0,Supervisory
740,64000,30.0,Supervisory
741,33000,30.0,Supervisory
742,115500,30.0,Supervisory
743,134500,30.0,Supervisory
744,75500,30.0,Supervisory
745,-6000,30.0,Supervisory
746,24500,30.0,Supervisory
747,65500,30.0,Supervisory
748,62500,30.0,Supervisory
749,7000,30.0,Supervisory
750,73600,30.0,Supervisory
751,106200,30.0,Supervisory
752,-55800,30.0,Supervisory
753,26600,30.0,Supervisory
754,-48600,30.0,Supervisory
755,91400,30.0,Supervisory
756,45400,30.0,Supervisory
757,112400,30.0,Supervisory
758,74800,30.0,Supervisory
759,131800,30.0,Supervisory
760,92000,30.0,Supervisory
761,46200,30.0,Supervisory
762,33800,30.0,Supervisory
763,124800,30.0,Supervisory
764,126000,30.0,Supervisory
765,113000,30.0,Supervisory
766,146200,30.0,Supervisory
767,43600,30.0,Supervisory
768,64400,30.0,Supervisory
769,31800,30.0,Supervisory
770,7400,30.0,Supervisory
771,90600,30.0,Supervisory
772,95400,30.0,Supervisory
773,15400,30.0,Supervisory
774,33200,30.0,Supervisory
775,25400,30.0,Supervisory
776,24800,30.0,Supervisory
777,37000,30.0,Supervisory
778,173000,30.0,Supervisory
779,58000,30.0,Supervisory
780,77800,30.0,Supervisory
781,23600,30.0,Supervisory
782,124200,30.0,Supervisory
783,104800,30.0,Supervisory
784,97600,30.0,Supervisory
785,71200,30.0,Supervisory
786,64200,30.0,Supervisory
787,43200,30.0,Supervisory
788,-32200,30.0,Supervisory
789,105400,30.0,Supervisory
790,77200,30.0,Supervisory
